subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	confidence	similarity_score	similarity_measure	mapping_tool	comment
http://data.europa.eu/8mn/euroscivoc/0d3c1001-9a67-4245-bc15-2aef8b239df1	nuclear engineering	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/RY	Nuclear Science & Technology	semapv:SemanticSimilarityThresholdMatching	0.900	0.7136	cosine	tamar-pairwise	Target broader than engineering
http://data.europa.eu/8mn/euroscivoc/0d45044a-74d5-4bd7-b920-b92af3388576	internal medicine	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/PY	Medicine, General & Internal	semapv:SemanticSimilarityThresholdMatching	0.910	0.7965	cosine	tamar-pairwise	Target covers internal medicine
http://data.europa.eu/8mn/euroscivoc/0fce4b31-70e0-42f1-b844-5f7f0ce74914	thermodynamics	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/DT	Thermodynamics	semapv:LexicalMatching	0.990	0.6517	cosine	tamar-pairwise	Same scientific discipline
http://data.europa.eu/8mn/euroscivoc/10352c4c-328e-4dac-a89c-44b6be1420e9	chemical engineering	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/II	Engineering, Chemical	semapv:SemanticSimilarityThresholdMatching	0.980	0.7411	cosine	tamar-pairwise	Same chemical engineering field
http://data.europa.eu/8mn/euroscivoc/1198b23a-f82f-4189-8778-d9a742430a0f	telecommunications	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/YE	Telecommunications	semapv:LexicalMatching	0.980	0.7035	cosine	tamar-pairwise	Same telecommunications concept
http://data.europa.eu/8mn/euroscivoc/12c980a5-034f-4cd5-8ce7-fcfe109c675c	social sciences	skos:narrowMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/WU	Social Sciences, Interdisciplinary	semapv:SemanticSimilarityThresholdMatching	0.950	0.6990	cosine	tamar-pairwise	Target narrower interdisciplinary
http://data.europa.eu/8mn/euroscivoc/12df4518-adab-4191-a79f-74eb18ad1688	industrial biotechnology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/DB	Biotechnology & Applied Microbiology	semapv:SemanticSimilarityThresholdMatching	0.930	0.6512	cosine	tamar-pairwise	Target covers industrial biotechnology
http://data.europa.eu/8mn/euroscivoc/134581fe-5bce-4d8a-9279-bbb69c824ea3	clinical microbiology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/QU	Microbiology	semapv:SemanticSimilarityThresholdMatching	0.920	0.7355	cosine	tamar-pairwise	Microbiology encompasses clinical branch
http://data.europa.eu/8mn/euroscivoc/14401fcb-cc47-4553-8d26-95ad6f007695	e-commerce	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/DI	Business	semapv:SemanticSimilarityThresholdMatching	0.800	0.6593	cosine	tamar-pairwise	Business contains e-commerce
http://data.europa.eu/8mn/euroscivoc/189bf165-64c4-423e-bab1-eac6a2db721d	behavioural psychology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/CN	Behavioral Sciences	semapv:SemanticSimilarityThresholdMatching	0.860	0.6526	cosine	tamar-pairwise	Target heading covers both
http://data.europa.eu/8mn/euroscivoc/192cfa59-26ab-465e-9338-2b957e3d79ba	history	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/MM	History	semapv:LexicalMatching	0.900			tamar-pairwise	Same historical discipline
http://data.europa.eu/8mn/euroscivoc/1d567f6c-e6c1-4742-8d45-dad617ef0dfd	control systems	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/AC	Automation & Control Systems	semapv:SemanticSimilarityThresholdMatching	0.980	0.7849	cosine	tamar-pairwise	Equivalent automation control field
http://data.europa.eu/8mn/euroscivoc/1e8240f2-c719-422e-aaa7-dc53a545df81	orthodontics	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/FY	Dentistry, Oral Surgery & Medicine	semapv:SemanticSimilarityThresholdMatching	0.950	0.6598	cosine	tamar-pairwise	Target covers orthodontics
http://data.europa.eu/8mn/euroscivoc/20e77e46-571d-42a4-b3f1-8eb284bc4034	philosophy	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/UA	Philosophy	semapv:LexicalMatching	0.960	0.6614	cosine	tamar-pairwise	Same philosophical domain
http://data.europa.eu/8mn/euroscivoc/22429439-1f3e-4436-95f6-d8a51d2841f5	metamorphic petrology	skos:relatedMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/RE	Mineralogy	semapv:SemanticSimilarityThresholdMatching	0.600	0.6506	cosine	tamar-pairwise	Both cover minerals partly
http://data.europa.eu/8mn/euroscivoc/24811189-bac9-436c-b2ee-5c59ed383169	toxicology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/YO	Toxicology	semapv:LexicalMatching	0.990	0.8406	cosine	tamar-pairwise	Identical toxicology concept
http://data.europa.eu/8mn/euroscivoc/2644fa0b-71fa-4676-b033-1ee21ddf6cf7	political philosophy	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/UU	Political Science	semapv:SemanticSimilarityThresholdMatching	0.850	0.6957	cosine	tamar-pairwise	Target includes political philosophy
http://data.europa.eu/8mn/euroscivoc/2660be39-041b-4cee-9bfc-32b28b884bd7	atmospheric sciences	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/QQ	Meteorology & Atmospheric Sciences	semapv:SemanticSimilarityThresholdMatching	0.930	0.6927	cosine	tamar-pairwise	Equivalent atmospheric science field
http://data.europa.eu/8mn/euroscivoc/26770c2b-64ce-4611-896f-cdefb4893317	civil engineering	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/IM	Engineering, Civil	semapv:SemanticSimilarityThresholdMatching	0.990	0.7574	cosine	tamar-pairwise	Identical civil engineering concept
http://data.europa.eu/8mn/euroscivoc/27c456a1-051a-42f6-b52a-3beff0487da7	hepatology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/KI	Gastroenterology & Hepatology	semapv:SemanticSimilarityThresholdMatching	0.930	0.6857	cosine	tamar-pairwise	Target covers hepatology
http://data.europa.eu/8mn/euroscivoc/28136854-f59d-46ad-9b4f-cdded6b5a247	photons	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/UP	Physics, Particles & Fields	semapv:SemanticSimilarityThresholdMatching	0.920	0.6862	cosine	tamar-pairwise	Target covers photons
http://data.europa.eu/8mn/euroscivoc/284ca20c-beb4-4abe-99fa-ef4513358bad	obstetrics	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/SD	Obstetrics & Gynecology	semapv:SemanticSimilarityThresholdMatching	0.920	0.6620	cosine	tamar-pairwise	Target heading covers both
http://data.europa.eu/8mn/euroscivoc/288627c1-4e51-42b3-b773-f68b39c3b0a9	marine biology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/PI	Marine & Freshwater Biology	semapv:SemanticSimilarityThresholdMatching	0.940	0.6671	cosine	tamar-pairwise	Target includes freshwater
http://data.europa.eu/8mn/euroscivoc/2d07f15f-2b3a-45d7-a246-411d3a061f15	organic chemistry	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/EE	Chemistry, Organic	semapv:SemanticSimilarityThresholdMatching	0.990	0.6510	cosine	tamar-pairwise	Equivalent organic chemistry field
http://data.europa.eu/8mn/euroscivoc/2dbfd0d0-fc0e-4426-986e-ad00a7ea7810	library sciences	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/NU	Information Science & Library Science	semapv:SemanticSimilarityThresholdMatching	0.940	0.6992	cosine	tamar-pairwise	Target heading covers both
http://data.europa.eu/8mn/euroscivoc/2ecb7a30-7d1b-47b0-98b6-979ff4f8d90d	nuclear energy	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/RY	Nuclear Science & Technology	semapv:SemanticSimilarityThresholdMatching	0.920	0.7273	cosine	tamar-pairwise	Target includes nuclear energy
http://data.europa.eu/8mn/euroscivoc/2fba9c5c-193c-47ec-81f5-518020bff496	ceramics	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/PK	Materials Science, Ceramics	semapv:SemanticSimilarityThresholdMatching	0.940	0.8222	cosine	tamar-pairwise	Same ceramics subject
http://data.europa.eu/8mn/euroscivoc/31b37bab-06b5-46e0-a76e-d18c04ddb2b4	acoustics	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/AA	Acoustics	semapv:LexicalMatching	0.990			tamar-pairwise	Same scientific discipline
http://data.europa.eu/8mn/euroscivoc/31f7d054-da72-42f1-bde9-b44f4cbf58d9	penology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/FE	Criminology & Penology	semapv:SemanticSimilarityThresholdMatching	0.920	0.7123	cosine	tamar-pairwise	Target heading covers penology
http://data.europa.eu/8mn/euroscivoc/325a846e-9c47-4aca-9358-5c8facd2e812	electrical engineering, electronic engineering, information engineering	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/IQ	Engineering, Electrical & Electronic	semapv:SemanticSimilarityThresholdMatching	0.930	0.8318	cosine	tamar-pairwise	Electrical and electronic engineering
http://data.europa.eu/8mn/euroscivoc/32983fb5-b823-4830-a924-773611dc4e25	biological morphology	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/AY	Anatomy & Morphology	semapv:SemanticSimilarityThresholdMatching	0.900	0.7280	cosine	tamar-pairwise	Combined anatomy and morphology
http://data.europa.eu/8mn/euroscivoc/33f31d80-b8e4-44b3-832f-02b975a9b549	evolutionary biology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/HT	Evolutionary Biology	semapv:LexicalMatching	0.990	0.6796	cosine	tamar-pairwise	Equivalent evolutionary biology concept
http://data.europa.eu/8mn/euroscivoc/36734fd7-bed0-4ac6-9445-a35869e83091	ecology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/GU	Ecology	semapv:LexicalMatching	0.990	0.6939	cosine	tamar-pairwise	Equivalent ecology concepts
http://data.europa.eu/8mn/euroscivoc/38089427-13ee-4c1a-a7cf-4cd6c4802e33	anatomy and morphology	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/AY	Anatomy & Morphology	semapv:SemanticSimilarityThresholdMatching	0.990	0.6917	cosine	tamar-pairwise	Identical discipline scope
http://data.europa.eu/8mn/euroscivoc/38e57437-b2cc-4d26-a46e-c5b639c01e5f	physiotherapy	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/WC	Rehabilitation	semapv:LexicalMatching	0.880			tamar-pairwise	Target covers source
http://data.europa.eu/8mn/euroscivoc/38ee72d6-1158-4d1f-a6c8-e60f7b913c33	architecture engineering	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/FA	Construction & Building Technology	semapv:SemanticSimilarityThresholdMatching	0.900	0.6892	cosine	tamar-pairwise	Target covers more topics
http://data.europa.eu/8mn/euroscivoc/391c6d9f-9472-4ce3-b7bf-8be268890959	crystallography	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/FI	Crystallography	semapv:LexicalMatching	0.990	0.7657	cosine	tamar-pairwise	Identical crystallography concept
http://data.europa.eu/8mn/euroscivoc/3d2eea7a-35ae-44ec-81df-83e3238de646	virology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/ZE	Virology	semapv:LexicalMatching	0.990	0.6736	cosine	tamar-pairwise	Identical virology concept
http://data.europa.eu/8mn/euroscivoc/3de50dee-da1c-4791-a386-56bca24a5fed	psychiatry	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/VE	Psychiatry	semapv:LexicalMatching	0.990	0.6535	cosine	tamar-pairwise	Equivalent psychiatric field
http://data.europa.eu/8mn/euroscivoc/3e3b69cb-7cab-41d8-bd6c-6945f9c982ad	manufacturing engineering	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/IK	Engineering, Manufacturing	semapv:SemanticSimilarityThresholdMatching	0.900	0.7041	cosine	tamar-pairwise	Equivalent manufacturing engineering field
http://data.europa.eu/8mn/euroscivoc/3ff77f4e-20d9-4c0d-a50f-61415b404fae	ornithology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/TA	Ornithology	semapv:LexicalMatching	0.980	0.6836	cosine	tamar-pairwise	Same ornithology concept
http://data.europa.eu/8mn/euroscivoc/4149c404-cb51-4f7c-93f2-cc346e8c9c98	magnetic resonance imaging	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/VY	Radiology, Nuclear Medicine & Medical Imaging	semapv:SemanticSimilarityThresholdMatching	0.940	0.6976	cosine	tamar-pairwise	Target heading covers MRI
http://data.europa.eu/8mn/euroscivoc/41d8a14d-6def-402e-b6e5-09d1cd8d3fc4	astronomy	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/BU	Astronomy & Astrophysics	semapv:SemanticSimilarityThresholdMatching	0.880	0.7034	cosine	tamar-pairwise	Combined astronomy and astrophysics
http://data.europa.eu/8mn/euroscivoc/4215b6cb-66f0-4ace-a270-8ae68bdd1a76	nanocomposites	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/QH	Materials Science, Composites	semapv:SemanticSimilarityThresholdMatching	0.920	0.6563	cosine	tamar-pairwise	Target includes nanocomposites
http://data.europa.eu/8mn/euroscivoc/42d645e0-f58d-40ed-9917-5b227ff41a92	substance abuse	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/GM	Substance Abuse	semapv:LexicalMatching	0.980	0.8105	cosine	tamar-pairwise	Identical substance abuse concept
http://data.europa.eu/8mn/euroscivoc/432746d6-998b-431f-b22f-d3abe0e8aada	surgery	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/YA	Surgery	semapv:LexicalMatching	0.980	0.6936	cosine	tamar-pairwise	Same surgical medicine concept
http://data.europa.eu/8mn/euroscivoc/4572e164-3bd5-4af2-837b-6b617fc3a7b1	psychoanalysis	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/VP	Psychology, Psychoanalysis	semapv:SemanticSimilarityThresholdMatching	0.980	0.8169	cosine	tamar-pairwise	Exact psychoanalysis category
http://data.europa.eu/8mn/euroscivoc/46889256-2431-4fb0-bee0-184f2c8a24c4	computer security	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/ER	Computer Science, Cybernetics	semapv:SemanticSimilarityThresholdMatching	0.800	0.6509	cosine	tamar-pairwise	Target covers security plus others
http://data.europa.eu/8mn/euroscivoc/4825264c-ff40-46ee-b7a9-dc5093003929	parasitology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/TI	Parasitology	semapv:LexicalMatching	0.990	0.8781	cosine	tamar-pairwise	Exact disciplinary concept
http://data.europa.eu/8mn/euroscivoc/4940967c-1739-49c6-8474-6bb8ad7ff588	nuclear chemistry	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/EC	Chemistry, Inorganic & Nuclear	semapv:SemanticSimilarityThresholdMatching	0.860	0.7436	cosine	tamar-pairwise	Covers nuclear & inorganic
http://data.europa.eu/8mn/euroscivoc/495b214f-06c8-45b9-a5d2-64e2df5dc2e3	medical biotechnology	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/IG	Engineering, Biomedical	semapv:SemanticSimilarityThresholdMatching	0.910	0.6811	cosine	tamar-pairwise	Biomedical engineering synonym
http://data.europa.eu/8mn/euroscivoc/49bd5122-c5d7-4ca4-b7fb-e5c6f3ded62d	occupational health	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/NE	Public, Environmental & Occupational Health	semapv:SemanticSimilarityThresholdMatching	0.930	0.7815	cosine	tamar-pairwise	Target covers more fields
http://data.europa.eu/8mn/euroscivoc/4a8788fc-4172-461c-ae94-40be4f39043f	earth and related environmental sciences	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/LE	Geosciences, Multidisciplinary	semapv:SemanticSimilarityThresholdMatching	0.820	0.6637	cosine	tamar-pairwise	Equivalent multidisciplinary geoscience field
http://data.europa.eu/8mn/euroscivoc/4b9f8efb-68dd-45a1-b04c-d23d457d6898	general medicine	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/PY	Medicine, General & Internal	semapv:SemanticSimilarityThresholdMatching	0.960	0.8204	cosine	tamar-pairwise	Equivalent general medicine category
http://data.europa.eu/8mn/euroscivoc/4cec15e9-0570-49e3-91d7-cebe00d0fadf	tropical medicine	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/YU	Tropical Medicine	semapv:LexicalMatching	0.990	0.7414	cosine	tamar-pairwise	Identical medical discipline
http://data.europa.eu/8mn/euroscivoc/4d28a639-cc74-44b5-bb42-adb66664c192	public libraries	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/NU	Information Science & Library Science	semapv:SemanticSimilarityThresholdMatching	0.940	0.7207	cosine	tamar-pairwise	Target heading covers public libraries
http://data.europa.eu/8mn/euroscivoc/4e705211-8770-4a2a-8596-dbc25b41c83b	electrochemistry	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/HQ	Electrochemistry	semapv:LexicalMatching	0.990	0.7114	cosine	tamar-pairwise	Identical scientific discipline
http://data.europa.eu/8mn/euroscivoc/4fc54e32-5c0e-4f9f-aec1-18bb20609eba	geochemistry	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/GC	Geochemistry & Geophysics	semapv:SemanticSimilarityThresholdMatching	0.900	0.6761	cosine	tamar-pairwise	Target heading covers both
http://data.europa.eu/8mn/euroscivoc/50df14de-3934-4dc8-a6e1-c0008963aa0e	ethics	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/HF	Ethics	semapv:LexicalMatching	0.930	0.6608	cosine	tamar-pairwise	Same ethics concept
http://data.europa.eu/8mn/euroscivoc/531bd18a-eedd-4345-8b2f-5464f96615f8	environmental engineering	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/IH	Engineering, Environmental	semapv:SemanticSimilarityThresholdMatching	0.980	0.7376	cosine	tamar-pairwise	Equivalent environmental engineering concept
http://data.europa.eu/8mn/euroscivoc/5375c411-6db9-40ed-a854-6554102a587b	dermatology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/GA	Dermatology	semapv:LexicalMatching	0.980			tamar-pairwise	Same dermatology discipline
http://data.europa.eu/8mn/euroscivoc/55e533c2-cad7-45bc-a66f-e813cda04e70	veterinary sciences	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/ZC	Veterinary Sciences	semapv:LexicalMatching	0.990	0.7744	cosine	tamar-pairwise	Exact veterinary sciences concept
http://data.europa.eu/8mn/euroscivoc/562f2b97-7578-4fbc-a53c-b9603aad1db9	public administration	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/VM	Public Administration	semapv:LexicalMatching	0.980	0.8188	cosine	tamar-pairwise	Same public administration concept
http://data.europa.eu/8mn/euroscivoc/5754a839-d714-4849-9789-e831eb4af6f1	odontology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/FY	Dentistry, Oral Surgery & Medicine	semapv:SemanticSimilarityThresholdMatching	0.850	0.7459	cosine	tamar-pairwise	Target covers more fields
http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d	oncology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/DM	Oncology	semapv:LexicalMatching	0.980	0.6602	cosine	tamar-pairwise	Same oncology field
http://data.europa.eu/8mn/euroscivoc/57ae94b9-b0e2-4066-b910-3b58c015c17e	physical chemistry	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/EI	Chemistry, Physical	semapv:SemanticSimilarityThresholdMatching	0.980	0.7650	cosine	tamar-pairwise	Direct equivalent label
http://data.europa.eu/8mn/euroscivoc/582a0b32-79e8-4b30-abf9-c7b6a6708683	tissue engineering	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/CT	Cell & Tissue Engineering	semapv:SemanticSimilarityThresholdMatching	0.920	0.7197	cosine	tamar-pairwise	Target broader than source
http://data.europa.eu/8mn/euroscivoc/584d9d66-018f-4bb9-812c-7fafd5b1abd4	developmental biology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/HY	Developmental Biology	semapv:LexicalMatching	0.990	0.7030	cosine	tamar-pairwise	Exact biological discipline match
http://data.europa.eu/8mn/euroscivoc/5ac3ab8e-7d50-4091-94e2-0eec71c915db	mathematics	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/PQ	Mathematics	semapv:LexicalMatching	0.990			tamar-pairwise	Same mathematics concept
http://data.europa.eu/8mn/euroscivoc/5ae7bd70-d708-4d9c-b090-083a42d44632	naval engineering	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/IL	Engineering, Marine	semapv:SemanticSimilarityThresholdMatching	0.940	0.7719	cosine	tamar-pairwise	Direct marine engineering equivalent
http://data.europa.eu/8mn/euroscivoc/5b85e891-a025-4270-9b5d-df61c39b79f2	biological behavioural sciences	skos:narrowMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/BV	Psychology, Biological	semapv:SemanticSimilarityThresholdMatching	0.780	0.6805	cosine	tamar-pairwise	Source broader than target
http://data.europa.eu/8mn/euroscivoc/5c66325e-b247-4e52-92ec-544ae4d061cc	psychology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/VI	Psychology	semapv:LexicalMatching	0.990			tamar-pairwise	Same psychology discipline
http://data.europa.eu/8mn/euroscivoc/5ccf6af3-d065-49da-bef3-9cd7f50c15c6	cultural anthropology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/EN	Cultural Studies	semapv:SemanticSimilarityThresholdMatching	0.780	0.6708	cosine	tamar-pairwise	Target broader than source
http://data.europa.eu/8mn/euroscivoc/5e1591e2-d02b-436c-8216-6b8912eee467	emergency medicine	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/FF	Emergency Medicine	semapv:LexicalMatching	0.990			tamar-pairwise	Identical medical discipline
http://data.europa.eu/8mn/euroscivoc/5e784778-9a21-483e-8435-37d7af93c92d	construction engineering	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/FA	Construction & Building Technology	semapv:SemanticSimilarityThresholdMatching	0.860	0.7129	cosine	tamar-pairwise	Construction technology discipline
http://data.europa.eu/8mn/euroscivoc/5f29c33d-99e2-40f8-82f8-30b71a5e7b79	textiles	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/QJ	Materials Science, Textiles	semapv:SemanticSimilarityThresholdMatching	0.900	0.7196	cosine	tamar-pairwise	Textiles subject area
http://data.europa.eu/8mn/euroscivoc/5f6d0ee3-74d2-4fba-829b-24ef3fdf33fa	theoretical physics	skos:narrowMatch	https://tamar.dsd.sztaki.hu/taxonomies/wos/UP	Physics, Particles & Fields	semapv:SemanticSimilarityThresholdMatching	0.780	0.7115	cosine	tamar-pairwise	Source includes more fields
